,Unnamed: 0,lat,lng,datetime,uid,date,time,tile_ID,year,month,day,hour,newTime,time_hour,day_of_week,day_name,value
21900,21900,40.030247,116.360008,2009-03-22 03:53:00,35,22/03/2009,2021-09-18 03:53:09,63,2009,3,22,3,2009-03-22 03:00:00,03:00:00,6,Weekend,1
21901,21901,40.030422,116.360638,2009-03-22 04:14:00,35,22/03/2009,2021-09-18 04:14:44,78,2009,3,22,4,2009-03-22 04:00:00,04:00:00,6,Weekend,1
21902,21902,40.013272,116.29672,2009-03-22 04:46:00,35,22/03/2009,2021-09-18 04:46:29,63,2009,3,22,4,2009-03-22 04:00:00,04:00:00,6,Weekend,1
21903,21903,40.013487,116.29649,2009-03-22 06:59:00,35,22/03/2009,2021-09-18 06:59:59,63,2009,3,22,6,2009-03-22 06:00:00,06:00:00,6,Weekend,1
21904,21904,40.013463,116.296467,2009-03-22 07:59:00,35,22/03/2009,2021-09-18 07:59:59,63,2009,3,22,7,2009-03-22 07:00:00,07:00:00,6,Weekend,1
21905,21905,40.01344,116.296467,2009-03-22 08:40:00,35,22/03/2009,2021-09-18 08:40:29,63,2009,3,22,8,2009-03-22 08:00:00,08:00:00,6,Weekend,1
21906,21906,39.990748,116.329926,2009-03-22 10:59:00,35,22/03/2009,2021-09-18 10:59:59,63,2009,3,22,10,2009-03-22 10:00:00,10:00:00,6,Weekend,1
21907,21907,39.990322,116.330149,2009-03-22 11:49:00,35,22/03/2009,2021-09-18 11:49:14,63,2009,3,22,11,2009-03-22 11:00:00,11:00:00,6,Weekend,1
21908,21908,39.990671,116.330147,2009-03-22 12:59:00,35,22/03/2009,2021-09-18 12:59:59,63,2009,3,22,12,2009-03-22 12:00:00,12:00:00,6,Weekend,1
21909,21909,40.01351,116.29653,2009-03-22 13:56:00,35,22/03/2009,2021-09-18 13:56:44,63,2009,3,22,13,2009-03-22 13:00:00,13:00:00,6,Weekend,1
21910,21910,40.015598,116.310917,2009-03-22 21:59:00,35,22/03/2009,2021-09-18 21:59:59,63,2009,3,22,21,2009-03-22 21:00:00,21:00:00,6,Weekend,1
21911,21911,39.981851,116.321141,2009-03-22 22:10:00,35,22/03/2009,2021-09-18 22:10:24,63,2009,3,22,22,2009-03-22 22:00:00,22:00:00,6,Weekend,1
21912,21912,39.981514,116.321149,2009-03-22 23:54:00,35,22/03/2009,2021-09-18 23:54:04,63,2009,3,22,23,2009-03-22 23:00:00,23:00:00,6,Weekend,1
21913,21913,39.981949,116.326955,2009-03-23 00:59:00,35,23/03/2009,2021-09-18 00:59:59,63,2009,3,23,0,2009-03-23 00:00:00,00:00:00,0,Weekend,1
21914,21914,39.974616,116.342942,2009-03-23 01:41:00,35,23/03/2009,2021-09-18 01:41:44,63,2009,3,23,1,2009-03-23 01:00:00,01:00:00,0,Weekend,1
21915,21915,39.974945,116.305285,2009-03-23 02:59:00,35,23/03/2009,2021-09-18 02:59:59,63,2009,3,23,2,2009-03-23 02:00:00,02:00:00,0,Weekend,1
21916,21916,39.978025,116.300695,2009-03-23 03:13:00,35,23/03/2009,2021-09-18 03:13:44,63,2009,3,23,3,2009-03-23 03:00:00,03:00:00,0,Weekend,1
21917,21917,39.975978,116.302731,2009-03-23 05:59:00,35,23/03/2009,2021-09-18 05:59:59,63,2009,3,23,5,2009-03-23 05:00:00,05:00:00,0,Weekend,1
21918,21918,39.97308,116.333571,2009-03-23 06:27:00,35,23/03/2009,2021-09-18 06:27:29,63,2009,3,23,6,2009-03-23 06:00:00,06:00:00,0,Weekend,1
21919,21919,40.01358,116.298079,2009-03-30 21:59:00,35,30/03/2009,2021-09-18 21:59:58,63,2009,3,30,21,2009-03-30 21:00:00,21:00:00,0,Weekend,1
21920,21920,39.981179,116.32126,2009-03-30 22:59:00,35,30/03/2009,2021-09-18 22:59:58,63,2009,3,30,22,2009-03-30 22:00:00,22:00:00,0,Weekend,1
21921,21921,39.981501,116.32112,2009-03-30 23:59:00,35,30/03/2009,2021-09-18 23:59:58,63,2009,3,30,23,2009-03-30 23:00:00,23:00:00,0,Weekend,1
21999,21999,40.013492,116.296511,2009-05-04 00:39:00,35,05/04/2009,2021-09-18 00:39:09,63,2009,4,5,0,2009-05-04 00:00:00,00:00:00,6,Weekend,1
22000,22000,40.030356,116.360461,2009-05-04 01:50:00,35,05/04/2009,2021-09-18 01:50:01,78,2009,4,5,1,2009-05-04 01:00:00,01:00:00,6,Weekend,1
22001,22001,40.030222,116.360025,2009-05-04 01:59:00,35,05/04/2009,2021-09-18 01:59:56,63,2009,4,5,1,2009-05-04 01:00:00,01:00:00,6,Weekend,1
22002,22002,40.030289,116.359989,2009-05-04 02:11:00,35,05/04/2009,2021-09-18 02:11:56,63,2009,4,5,2,2009-05-04 02:00:00,02:00:00,6,Weekend,1
22003,22003,40.030449,116.360486,2009-05-04 05:07:00,35,05/04/2009,2021-09-18 05:07:56,78,2009,4,5,5,2009-05-04 05:00:00,05:00:00,6,Weekend,1
22004,22004,40.015647,116.302526,2009-05-04 05:59:00,35,05/04/2009,2021-09-18 05:59:56,63,2009,4,5,5,2009-05-04 05:00:00,05:00:00,6,Weekend,1
22005,22005,40.013463,116.296476,2009-05-04 06:59:00,35,05/04/2009,2021-09-18 06:59:56,63,2009,4,5,6,2009-05-04 06:00:00,06:00:00,6,Weekend,1
22006,22006,40.013438,116.29646,2009-05-04 07:59:00,35,05/04/2009,2021-09-18 07:59:56,63,2009,4,5,7,2009-05-04 07:00:00,07:00:00,6,Weekend,1
22007,22007,40.013435,116.296463,2009-05-04 08:03:00,35,05/04/2009,2021-09-18 08:03:16,63,2009,4,5,8,2009-05-04 08:00:00,08:00:00,6,Weekend,1
22008,22008,40.013681,116.298003,2009-05-04 09:59:00,35,05/04/2009,2021-09-18 09:59:56,63,2009,4,5,9,2009-05-04 09:00:00,09:00:00,6,Weekend,1
22009,22009,39.990252,116.330327,2009-05-04 10:59:00,35,05/04/2009,2021-09-18 10:59:56,63,2009,4,5,10,2009-05-04 10:00:00,10:00:00,6,Weekend,1
22010,22010,39.990447,116.330171,2009-05-04 11:48:00,35,05/04/2009,2021-09-18 11:48:31,63,2009,4,5,11,2009-05-04 11:00:00,11:00:00,6,Weekend,1
22011,22011,40.013315,116.297108,2009-05-04 13:59:00,35,05/04/2009,2021-09-18 13:59:56,63,2009,4,5,13,2009-05-04 13:00:00,13:00:00,6,Weekend,1
22012,22012,40.013504,116.296523,2009-05-04 14:19:00,35,05/04/2009,2021-09-18 14:19:36,63,2009,4,5,14,2009-05-04 14:00:00,14:00:00,6,Weekend,1
22013,22013,39.99071,116.329873,2009-06-04 00:39:00,35,06/04/2009,2021-09-18 00:39:06,63,2009,4,6,0,2009-06-04 00:00:00,00:00:00,0,Weekend,1
22014,22014,39.991725,116.329753,2009-06-04 01:14:00,35,06/04/2009,2021-09-18 01:14:56,63,2009,4,6,1,2009-06-04 01:00:00,01:00:00,0,Weekend,1
22015,22015,40.01341,116.296649,2009-06-04 04:20:00,35,06/04/2009,2021-09-18 04:20:06,63,2009,4,6,4,2009-06-04 04:00:00,04:00:00,0,Weekend,1
22016,22016,40.013427,116.296527,2009-06-04 06:59:00,35,06/04/2009,2021-09-18 06:59:56,63,2009,4,6,6,2009-06-04 06:00:00,06:00:00,0,Weekend,1
22017,22017,40.01351,116.296356,2009-06-04 07:59:00,35,06/04/2009,2021-09-18 07:59:56,63,2009,4,6,7,2009-06-04 07:00:00,07:00:00,0,Weekend,1
22018,22018,40.013414,116.296534,2009-06-04 08:31:00,35,06/04/2009,2021-09-18 08:31:41,63,2009,4,6,8,2009-06-04 08:00:00,08:00:00,0,Weekend,1
22019,22019,39.990848,116.329586,2009-06-04 09:59:00,35,06/04/2009,2021-09-18 09:59:56,63,2009,4,6,9,2009-06-04 09:00:00,09:00:00,0,Weekend,1
22020,22020,39.990306,116.330267,2009-06-04 10:59:00,35,06/04/2009,2021-09-18 10:59:56,63,2009,4,6,10,2009-06-04 10:00:00,10:00:00,0,Weekend,1
22021,22021,39.990417,116.330238,2009-06-04 11:59:00,35,06/04/2009,2021-09-18 11:59:56,63,2009,4,6,11,2009-06-04 11:00:00,11:00:00,0,Weekend,1
22022,22022,39.990351,116.32995,2009-06-04 12:59:00,35,06/04/2009,2021-09-18 12:59:56,63,2009,4,6,12,2009-06-04 12:00:00,12:00:00,0,Weekend,1
22023,22023,40.013491,116.296479,2009-06-04 13:55:00,35,06/04/2009,2021-09-18 13:55:56,63,2009,4,6,13,2009-06-04 13:00:00,13:00:00,0,Weekend,1
22024,22024,40.013487,116.296442,2009-06-04 20:59:00,35,06/04/2009,2021-09-18 20:59:39,63,2009,4,6,20,2009-06-04 20:00:00,20:00:00,0,Weekend,1
22025,22025,39.981749,116.3211,2009-06-04 21:27:00,35,06/04/2009,2021-09-18 21:27:26,63,2009,4,6,21,2009-06-04 21:00:00,21:00:00,0,Weekend,1
22026,22026,39.981741,116.321047,2009-06-04 23:59:00,35,06/04/2009,2021-09-18 23:59:56,63,2009,4,6,23,2009-06-04 23:00:00,23:00:00,0,Weekend,1
22093,22093,40.013457,116.296483,2009-12-04 20:59:00,35,12/04/2009,2021-09-18 20:59:41,63,2009,4,12,20,2009-12-04 20:00:00,20:00:00,6,Weekend,1
22094,22094,39.991709,116.326485,2009-12-04 21:59:00,35,12/04/2009,2021-09-18 21:59:56,63,2009,4,12,21,2009-12-04 21:00:00,21:00:00,6,Weekend,1
22095,22095,39.968684,116.327517,2009-12-04 22:14:00,35,12/04/2009,2021-09-18 22:14:46,63,2009,4,12,22,2009-12-04 22:00:00,22:00:00,6,Weekend,1
22096,22096,39.968553,116.327457,2009-12-04 23:46:00,35,12/04/2009,2021-09-18 23:46:46,63,2009,4,12,23,2009-12-04 23:00:00,23:00:00,6,Weekend,1
22097,22097,39.969003,116.328374,2009-04-13 00:59:00,35,13/04/2009,2021-09-18 00:59:56,63,2009,4,13,0,2009-04-13 00:00:00,00:00:00,0,Weekend,1
22098,22098,39.974623,116.343511,2009-04-13 01:59:00,35,13/04/2009,2021-09-18 01:59:56,63,2009,4,13,1,2009-04-13 01:00:00,01:00:00,0,Weekend,1
22099,22099,39.975362,116.327751,2009-04-13 02:59:00,35,13/04/2009,2021-09-18 02:59:56,63,2009,4,13,2,2009-04-13 02:00:00,02:00:00,0,Weekend,1
22100,22100,39.977866,116.300565,2009-04-13 03:19:00,35,13/04/2009,2021-09-18 03:19:26,63,2009,4,13,3,2009-04-13 03:00:00,03:00:00,0,Weekend,1
22101,22101,39.974553,116.306408,2009-04-13 05:59:00,35,13/04/2009,2021-09-18 05:59:56,63,2009,4,13,5,2009-04-13 05:00:00,05:00:00,0,Weekend,1
22102,22102,39.981735,116.321139,2009-04-13 06:50:00,35,13/04/2009,2021-09-18 06:50:32,63,2009,4,13,6,2009-04-13 06:00:00,06:00:00,0,Weekend,1
22103,22103,39.981458,116.321077,2009-04-13 09:59:00,35,13/04/2009,2021-09-18 09:59:57,63,2009,4,13,9,2009-04-13 09:00:00,09:00:00,0,Weekend,1
22104,22104,39.981748,116.321261,2009-04-13 10:59:00,35,13/04/2009,2021-09-18 10:59:57,63,2009,4,13,10,2009-04-13 10:00:00,10:00:00,0,Weekend,1
22105,22105,39.990332,116.329988,2009-04-13 11:59:00,35,13/04/2009,2021-09-18 11:59:57,63,2009,4,13,11,2009-04-13 11:00:00,11:00:00,0,Weekend,1
22106,22106,39.990475,116.329943,2009-04-13 12:59:00,35,13/04/2009,2021-09-18 12:59:57,63,2009,4,13,12,2009-04-13 12:00:00,12:00:00,0,Weekend,1
22107,22107,40.013492,116.296496,2009-04-13 13:56:00,35,13/04/2009,2021-09-18 13:56:02,63,2009,4,13,13,2009-04-13 13:00:00,13:00:00,0,Weekend,1
22108,22108,39.981431,116.321264,2009-04-13 21:49:00,35,13/04/2009,2021-09-18 21:49:06,63,2009,4,13,21,2009-04-13 21:00:00,21:00:00,0,Weekend,1
22109,22109,39.981729,116.321259,2009-04-13 22:59:00,35,13/04/2009,2021-09-18 22:59:56,63,2009,4,13,22,2009-04-13 22:00:00,22:00:00,0,Weekend,1
22110,22110,39.981572,116.320978,2009-04-13 23:54:00,35,13/04/2009,2021-09-18 23:54:36,63,2009,4,13,23,2009-04-13 23:00:00,23:00:00,0,Weekend,1
22172,22172,40.01354,116.296506,2009-04-19 00:31:00,35,19/04/2009,2021-09-18 00:31:32,63,2009,4,19,0,2009-04-19 00:00:00,00:00:00,6,Weekend,1
22173,22173,39.98155,116.321088,2009-04-19 21:58:00,35,19/04/2009,2021-09-18 21:58:02,63,2009,4,19,21,2009-04-19 21:00:00,21:00:00,6,Weekend,1
22174,22174,39.98178,116.321339,2009-04-19 22:59:00,35,19/04/2009,2021-09-18 22:59:57,63,2009,4,19,22,2009-04-19 22:00:00,22:00:00,6,Weekend,1
22175,22175,39.981592,116.321122,2009-04-19 23:24:00,35,19/04/2009,2021-09-18 23:24:02,63,2009,4,19,23,2009-04-19 23:00:00,23:00:00,6,Weekend,1
22176,22176,39.982011,116.327025,2009-04-20 00:59:00,35,20/04/2009,2021-09-18 00:59:57,63,2009,4,20,0,2009-04-20 00:00:00,00:00:00,0,Weekend,1
22177,22177,39.974265,116.343401,2009-04-20 01:53:00,35,20/04/2009,2021-09-18 01:53:02,63,2009,4,20,1,2009-04-20 01:00:00,01:00:00,0,Weekend,1
22178,22178,39.975187,116.32722,2009-04-20 02:59:00,35,20/04/2009,2021-09-18 02:59:57,63,2009,4,20,2,2009-04-20 02:00:00,02:00:00,0,Weekend,1
22179,22179,39.977974,116.300523,2009-04-20 03:11:00,35,20/04/2009,2021-09-18 03:11:12,63,2009,4,20,3,2009-04-20 03:00:00,03:00:00,0,Weekend,1
22180,22180,39.974244,116.331716,2009-04-20 05:59:00,35,20/04/2009,2021-09-18 05:59:57,63,2009,4,20,5,2009-04-20 05:00:00,05:00:00,0,Weekend,1
22181,22181,39.981722,116.321139,2009-04-20 06:49:00,35,20/04/2009,2021-09-18 06:49:38,63,2009,4,20,6,2009-04-20 06:00:00,06:00:00,0,Weekend,1
22182,22182,39.981612,116.321173,2009-04-20 09:59:00,35,20/04/2009,2021-09-18 09:59:58,63,2009,4,20,9,2009-04-20 09:00:00,09:00:00,0,Weekend,1
22183,22183,39.981807,116.321247,2009-04-20 10:59:00,35,20/04/2009,2021-09-18 10:59:58,63,2009,4,20,10,2009-04-20 10:00:00,10:00:00,0,Weekend,1
22184,22184,39.990814,116.330246,2009-04-20 11:06:00,35,20/04/2009,2021-09-18 11:06:53,63,2009,4,20,11,2009-04-20 11:00:00,11:00:00,0,Weekend,1
22185,22185,40.013453,116.29649,2009-04-20 13:53:00,35,20/04/2009,2021-09-18 13:53:53,63,2009,4,20,13,2009-04-20 13:00:00,13:00:00,0,Weekend,1
22186,22186,40.013477,116.296478,2009-04-20 20:59:00,35,20/04/2009,2021-09-18 20:59:10,63,2009,4,20,20,2009-04-20 20:00:00,20:00:00,0,Weekend,1
22187,22187,39.981656,116.321089,2009-04-20 21:29:00,35,20/04/2009,2021-09-18 21:29:10,63,2009,4,20,21,2009-04-20 21:00:00,21:00:00,0,Weekend,1
22243,22243,39.990818,116.330018,2009-04-26 05:25:00,35,26/04/2009,2021-09-18 05:25:06,63,2009,4,26,5,2009-04-26 05:00:00,05:00:00,6,Weekend,1
22244,22244,40.013469,116.29646,2009-04-26 13:48:00,35,26/04/2009,2021-09-18 13:48:01,63,2009,4,26,13,2009-04-26 13:00:00,13:00:00,6,Weekend,1
22245,22245,39.981713,116.32111,2009-04-26 21:28:00,35,26/04/2009,2021-09-18 21:28:25,63,2009,4,26,21,2009-04-26 21:00:00,21:00:00,6,Weekend,1
22246,22246,39.981619,116.321057,2009-04-26 22:59:00,35,26/04/2009,2021-09-18 22:59:55,63,2009,4,26,22,2009-04-26 22:00:00,22:00:00,6,Weekend,1
22247,22247,39.981558,116.320909,2009-04-26 23:59:00,35,26/04/2009,2021-09-18 23:59:55,63,2009,4,26,23,2009-04-26 23:00:00,23:00:00,6,Weekend,1
22248,22248,39.981802,116.326884,2009-04-27 00:59:00,35,27/04/2009,2021-09-18 00:59:55,63,2009,4,27,0,2009-04-27 00:00:00,00:00:00,0,Weekend,1
22249,22249,39.974171,116.343313,2009-04-27 01:57:00,35,27/04/2009,2021-09-18 01:57:15,63,2009,4,27,1,2009-04-27 01:00:00,01:00:00,0,Weekend,1
22250,22250,39.974593,116.343069,2009-04-27 02:59:00,35,27/04/2009,2021-09-18 02:59:55,63,2009,4,27,2,2009-04-27 02:00:00,02:00:00,0,Weekend,1
22251,22251,39.977948,116.30059,2009-04-27 03:15:00,35,27/04/2009,2021-09-18 03:15:25,63,2009,4,27,3,2009-04-27 03:00:00,03:00:00,0,Weekend,1
22252,22252,39.978386,116.30176,2009-04-27 05:59:00,35,27/04/2009,2021-09-18 05:59:58,63,2009,4,27,5,2009-04-27 05:00:00,05:00:00,0,Weekend,1
22253,22253,39.973264,116.331802,2009-04-27 06:14:00,35,27/04/2009,2021-09-18 06:14:45,63,2009,4,27,6,2009-04-27 06:00:00,06:00:00,0,Weekend,1
22271,22271,39.979535,116.339106,2009-08-02 00:56:00,36,08/02/2009,2021-09-18 00:56:13,63,2009,2,8,0,2009-08-02 00:00:00,00:00:00,6,Weekend,1
22272,22272,39.974572,116.333299,2009-08-02 05:59:00,36,08/02/2009,2021-09-18 05:59:57,63,2009,2,8,5,2009-08-02 05:00:00,05:00:00,6,Weekend,1
22273,22273,39.974306,116.333322,2009-08-02 06:44:00,36,08/02/2009,2021-09-18 06:44:41,63,2009,2,8,6,2009-08-02 06:00:00,06:00:00,6,Weekend,1
22274,22274,39.979312,116.338728,2009-08-02 09:54:00,36,08/02/2009,2021-09-18 09:54:51,63,2009,2,8,9,2009-08-02 09:00:00,09:00:00,6,Weekend,1
22275,22275,40.06305,116.294366,2009-09-02 09:24:00,36,09/02/2009,2021-09-18 09:24:54,63,2009,2,9,9,2009-09-02 09:00:00,09:00:00,0,Weekend,1
22276,22276,40.157552,116.22578,2009-09-02 09:41:00,36,09/02/2009,2021-09-18 09:41:29,64,2009,2,9,9,2009-09-02 09:00:00,09:00:00,0,Weekend,1
22277,22277,40.166218,116.215915,2009-09-02 09:42:00,36,09/02/2009,2021-09-18 09:42:34,51,2009,2,9,9,2009-09-02 09:00:00,09:00:00,0,Weekend,1
22278,22278,40.230244,116.225618,2009-09-02 09:57:00,36,09/02/2009,2021-09-18 09:57:51,52,2009,2,9,9,2009-09-02 09:00:00,09:00:00,0,Weekend,1
22279,22279,40.230239,116.227102,2009-09-02 09:59:00,36,09/02/2009,2021-09-18 09:59:58,65,2009,2,9,9,2009-09-02 09:00:00,09:00:00,0,Weekend,1
22280,22280,40.225256,116.307355,2009-09-02 10:09:00,36,09/02/2009,2021-09-18 10:09:45,65,2009,2,9,10,2009-09-02 10:00:00,10:00:00,0,Weekend,1
22301,22301,39.981115,116.338554,2009-02-15 03:59:00,36,15/02/2009,2021-09-18 03:59:57,63,2009,2,15,3,2009-02-15 03:00:00,03:00:00,6,Weekend,1
22302,22302,39.979746,116.34651,2009-02-15 04:59:00,36,15/02/2009,2021-09-18 04:59:57,63,2009,2,15,4,2009-02-15 04:00:00,04:00:00,6,Weekend,1
22303,22303,39.980748,116.346391,2009-02-15 05:16:00,36,15/02/2009,2021-09-18 05:16:06,63,2009,2,15,5,2009-02-15 05:00:00,05:00:00,6,Weekend,1
22304,22304,39.976537,116.338884,2009-02-15 06:59:00,36,15/02/2009,2021-09-18 06:59:58,63,2009,2,15,6,2009-02-15 06:00:00,06:00:00,6,Weekend,1
22305,22305,39.976572,116.334034,2009-02-15 07:52:00,36,15/02/2009,2021-09-18 07:52:43,63,2009,2,15,7,2009-02-15 07:00:00,07:00:00,6,Weekend,1
22306,22306,39.985739,116.309803,2009-02-15 11:59:00,36,15/02/2009,2021-09-18 11:59:55,63,2009,2,15,11,2009-02-15 11:00:00,11:00:00,6,Weekend,1
22307,22307,39.979889,116.342368,2009-02-15 12:22:00,36,15/02/2009,2021-09-18 12:22:58,63,2009,2,15,12,2009-02-15 12:00:00,12:00:00,6,Weekend,1
22308,22308,39.981672,116.338138,2009-02-15 13:59:00,36,15/02/2009,2021-09-18 13:59:57,63,2009,2,15,13,2009-02-15 13:00:00,13:00:00,6,Weekend,1
22309,22309,39.977273,116.338736,2009-02-15 14:26:00,36,15/02/2009,2021-09-18 14:26:16,63,2009,2,15,14,2009-02-15 14:00:00,14:00:00,6,Weekend,1
22310,22310,39.980585,116.346057,2009-02-16 06:55:00,36,16/02/2009,2021-09-18 06:55:39,63,2009,2,16,6,2009-02-16 06:00:00,06:00:00,0,Weekend,1
22311,22311,39.981852,116.343263,2009-02-16 09:59:00,36,16/02/2009,2021-09-18 09:59:57,63,2009,2,16,9,2009-02-16 09:00:00,09:00:00,0,Weekend,1
22312,22312,39.980567,116.345976,2009-02-16 10:03:00,36,16/02/2009,2021-09-18 10:03:19,63,2009,2,16,10,2009-02-16 10:00:00,10:00:00,0,Weekend,1
22355,22355,39.978818,116.346098,2009-02-23 10:48:00,36,23/02/2009,2021-09-18 10:48:53,63,2009,2,23,10,2009-02-23 10:00:00,10:00:00,0,Weekend,1
22356,22356,39.976242,116.33908,2009-02-23 16:11:00,36,23/02/2009,2021-09-18 16:11:17,63,2009,2,23,16,2009-02-23 16:00:00,16:00:00,0,Weekend,1
22357,22357,39.980921,116.337646,2009-02-23 23:59:00,36,23/02/2009,2021-09-18 23:59:57,63,2009,2,23,23,2009-02-23 23:00:00,23:00:00,0,Weekend,1
22365,22365,39.980523,116.347906,2009-02-03 04:59:00,36,02/03/2009,2021-09-18 04:59:58,63,2009,3,2,4,2009-02-03 04:00:00,04:00:00,0,Weekend,1
22366,22366,39.980592,116.346424,2009-02-03 05:10:00,36,02/03/2009,2021-09-18 05:10:03,63,2009,3,2,5,2009-02-03 05:00:00,05:00:00,0,Weekend,1
22409,22409,39.979064,116.33883,2009-09-03 04:59:00,36,09/03/2009,2021-09-18 04:59:57,63,2009,3,9,4,2009-09-03 04:00:00,04:00:00,0,Weekend,1
22410,22410,39.97537,116.340275,2009-09-03 05:10:00,36,09/03/2009,2021-09-18 05:10:02,63,2009,3,9,5,2009-09-03 05:00:00,05:00:00,0,Weekend,1
22411,22411,39.980411,116.346176,2009-09-03 06:26:00,36,09/03/2009,2021-09-18 06:26:52,63,2009,3,9,6,2009-09-03 06:00:00,06:00:00,0,Weekend,1
22412,22412,39.979537,116.340164,2009-09-03 10:59:00,36,09/03/2009,2021-09-18 10:59:57,63,2009,3,9,10,2009-09-03 10:00:00,10:00:00,0,Weekend,1
22413,22413,39.980575,116.346043,2009-09-03 11:29:00,36,09/03/2009,2021-09-18 11:29:09,63,2009,3,9,11,2009-09-03 11:00:00,11:00:00,0,Weekend,1
22441,22441,39.977762,116.338963,2009-03-15 15:40:00,36,15/03/2009,2021-09-18 15:40:19,63,2009,3,15,15,2009-03-15 15:00:00,15:00:00,6,Weekend,1
22442,22442,39.980583,116.338541,2009-03-15 23:53:00,36,15/03/2009,2021-09-18 23:53:07,63,2009,3,15,23,2009-03-15 23:00:00,23:00:00,6,Weekend,1
22443,22443,39.98055,116.346184,2009-03-16 00:28:00,36,16/03/2009,2021-09-18 00:28:32,63,2009,3,16,0,2009-03-16 00:00:00,00:00:00,0,Weekend,1
22444,22444,39.98049,116.346088,2009-03-16 06:32:00,36,16/03/2009,2021-09-18 06:32:14,63,2009,3,16,6,2009-03-16 06:00:00,06:00:00,0,Weekend,1
22445,22445,39.981116,116.345524,2009-03-16 10:59:00,36,16/03/2009,2021-09-18 10:59:55,63,2009,3,16,10,2009-03-16 10:00:00,10:00:00,0,Weekend,1
22446,22446,39.980646,116.346735,2009-03-16 11:01:00,36,16/03/2009,2021-09-18 11:01:55,63,2009,3,16,11,2009-03-16 11:00:00,11:00:00,0,Weekend,1
22484,22484,39.992147,116.351282,2009-03-22 08:59:00,36,22/03/2009,2021-09-18 08:59:57,63,2009,3,22,8,2009-03-22 08:00:00,08:00:00,6,Weekend,1
22485,22485,39.999955,116.360215,2009-03-22 09:06:00,36,22/03/2009,2021-09-18 09:06:27,63,2009,3,22,9,2009-03-22 09:00:00,09:00:00,6,Weekend,1
22486,22486,40.015294,116.363583,2009-03-22 09:59:00,36,22/03/2009,2021-09-18 09:59:58,78,2009,3,22,9,2009-03-22 09:00:00,09:00:00,6,Weekend,1
22487,22487,40.011693,116.360314,2009-03-22 10:08:00,36,22/03/2009,2021-09-18 10:08:48,63,2009,3,22,10,2009-03-22 10:00:00,10:00:00,6,Weekend,1
22488,22488,40.015293,116.364664,2009-03-22 10:59:00,36,22/03/2009,2021-09-18 10:59:58,78,2009,3,22,10,2009-03-22 10:00:00,10:00:00,6,Weekend,1
22489,22489,40.013298,116.36578,2009-03-22 11:44:00,36,22/03/2009,2021-09-18 11:44:58,78,2009,3,22,11,2009-03-22 11:00:00,11:00:00,6,Weekend,1
22490,22490,40.000127,116.360837,2009-03-22 12:32:00,36,22/03/2009,2021-09-18 12:32:37,78,2009,3,22,12,2009-03-22 12:00:00,12:00:00,6,Weekend,1
22491,22491,39.980603,116.345895,2009-03-22 12:58:00,36,22/03/2009,2021-09-18 12:58:47,63,2009,3,22,12,2009-03-22 12:00:00,12:00:00,6,Weekend,1
22492,22492,39.980968,116.337352,2009-03-22 13:59:00,36,22/03/2009,2021-09-18 13:59:55,63,2009,3,22,13,2009-03-22 13:00:00,13:00:00,6,Weekend,1
22493,22493,39.977409,116.339091,2009-03-22 14:55:00,36,22/03/2009,2021-09-18 14:55:05,63,2009,3,22,14,2009-03-22 14:00:00,14:00:00,6,Weekend,1
22494,22494,39.977421,116.339369,2009-03-22 15:59:00,36,22/03/2009,2021-09-18 15:59:55,63,2009,3,22,15,2009-03-22 15:00:00,15:00:00,6,Weekend,1
22495,22495,39.977552,116.338867,2009-03-22 16:59:00,36,22/03/2009,2021-09-18 16:59:55,63,2009,3,22,16,2009-03-22 16:00:00,16:00:00,6,Weekend,1
22496,22496,39.977511,116.338843,2009-03-22 17:59:00,36,22/03/2009,2021-09-18 17:59:55,63,2009,3,22,17,2009-03-22 17:00:00,17:00:00,6,Weekend,1
22497,22497,39.977642,116.339543,2009-03-22 18:59:00,36,22/03/2009,2021-09-18 18:59:55,63,2009,3,22,18,2009-03-22 18:00:00,18:00:00,6,Weekend,1
22498,22498,39.974562,116.334377,2009-03-22 19:58:00,36,22/03/2009,2021-09-18 19:58:35,63,2009,3,22,19,2009-03-22 19:00:00,19:00:00,6,Weekend,1
22499,22499,39.977021,116.338313,2009-03-22 20:34:00,36,22/03/2009,2021-09-18 20:34:35,63,2009,3,22,20,2009-03-22 20:00:00,20:00:00,6,Weekend,1
22500,22500,39.980769,116.337573,2009-03-23 00:08:00,36,23/03/2009,2021-09-18 00:08:23,63,2009,3,23,0,2009-03-23 00:00:00,00:00:00,0,Weekend,1
22501,22501,39.977304,116.339807,2009-03-23 04:58:00,36,23/03/2009,2021-09-18 04:58:55,63,2009,3,23,4,2009-03-23 04:00:00,04:00:00,0,Weekend,1
22502,22502,39.980694,116.346434,2009-03-23 05:58:00,36,23/03/2009,2021-09-18 05:58:30,63,2009,3,23,5,2009-03-23 05:00:00,05:00:00,0,Weekend,1
22503,22503,39.979399,116.348974,2009-03-23 06:12:00,36,23/03/2009,2021-09-18 06:12:55,63,2009,3,23,6,2009-03-23 06:00:00,06:00:00,0,Weekend,1
22504,22504,39.980511,116.345982,2009-03-23 07:56:00,36,23/03/2009,2021-09-18 07:56:52,63,2009,3,23,7,2009-03-23 07:00:00,07:00:00,0,Weekend,1
